order_id,customer_id,item_id,plant,order_date,requested_ship_date,promised_ship_date,order_priority,order_qty,current_available_qty,historical_lead_time_days,supplier_reliability_score,num_open_orders_customer,past_due_invoices_flag,weekday_ordered,month_ordered,late_flag
O102758,C0409,ITEM0165,PLANT_A,2024-05-11,2024-05-16,2024-05-15,1,59,0,3.8,1.0,5,0,5,5,0
O102759,C0210,ITEM0093,PLANT_C,2024-06-05,2024-06-13,2024-06-12,1,479,356,6.6,0.84,8,0,2,6,0
O102760,C0179,ITEM0103,PLANT_C,2024-02-18,2024-02-27,2024-02-27,2,205,271,8.5,0.91,5,1,6,2,1
O102761,C0359,ITEM0142,PLANT_C,2024-06-06,2024-06-14,2024-06-14,3,146,424,8.2,0.9,13,0,3,6,0
O102762,C0262,ITEM0028,PLANT_A,2024-05-13,2024-05-17,2024-05-19,2,222,191,6.4,0.88,8,1,0,5,1
O102763,C0458,ITEM0175,PLANT_A,2024-01-14,2024-01-16,2024-01-18,2,465,537,4.1,0.9,1,0,6,1,0
O102764,C0234,ITEM0074,PLANT_A,2024-03-15,2024-03-23,2024-03-23,1,404,292,8.3,0.86,6,0,4,3,1
O102765,C0357,ITEM0132,PLANT_A,2024-07-14,2024-07-23,2024-07-22,1,409,273,7.8,1.0,7,0,6,7,1
O102766,C0440,ITEM0087,PLANT_A,2024-05-14,2024-05-24,2024-05-23,2,110,301,8.7,0.96,11,0,1,5,0
O102767,C0232,ITEM0151,PLANT_A,2024-12-28,2025-01-03,2025-01-03,1,443,549,6.5,0.86,18,0,5,12,1
O102768,C0143,ITEM0123,PLANT_B,2024-06-23,2024-06-28,2024-06-27,1,353,247,3.6,0.99,19,1,6,6,0
O102769,C0488,ITEM0035,PLANT_A,2024-12-15,2024-12-25,2024-12-23,1,30,80,8.1,0.92,13,0,6,12,0
O102770,C0114,ITEM0038,PLANT_B,2024-08-29,2024-09-05,2024-09-05,2,214,304,7.0,0.9,18,0,3,8,0
O102771,C0020,ITEM0176,PLANT_C,2024-01-15,2024-01-25,2024-01-25,3,417,246,9.8,0.89,1,1,0,1,1
O102772,C0290,ITEM0104,PLANT_B,2024-03-15,2024-03-22,2024-03-22,1,266,216,7.1,0.88,17,0,4,3,0
O102773,C0494,ITEM0056,PLANT_A,2024-09-14,2024-09-21,2024-09-21,2,293,525,6.9,0.8,10,0,5,9,1
O102774,C0044,ITEM0029,PLANT_A,2024-07-17,2024-07-25,2024-07-25,2,187,168,7.8,0.77,8,1,2,7,1
O102775,C0425,ITEM0026,PLANT_A,2024-04-20,2024-04-28,2024-04-26,3,20,174,5.8,0.93,7,0,5,4,1
O102776,C0416,ITEM0184,PLANT_B,2024-07-09,2024-07-16,2024-07-15,1,442,544,5.7,0.88,7,0,1,7,0
O102777,C0465,ITEM0196,PLANT_A,2024-11-25,2024-12-03,2024-12-02,3,377,179,6.8,0.97,16,0,0,11,0
O102778,C0211,ITEM0079,PLANT_A,2024-05-21,2024-05-25,2024-05-26,3,136,409,5.2,0.83,9,0,1,5,1
O102779,C0128,ITEM0041,PLANT_C,2024-01-17,2024-01-22,2024-01-24,3,121,400,6.5,0.81,3,0,2,1,1
O102780,C0257,ITEM0084,PLANT_B,2024-04-23,2024-05-04,2024-05-04,3,259,393,10.9,0.96,18,1,1,4,1
O102781,C0072,ITEM0028,PLANT_C,2024-12-07,2024-12-18,2024-12-16,1,398,277,9.1,0.88,12,0,5,12,0
O102782,C0422,ITEM0110,PLANT_A,2024-10-05,2024-10-15,2024-10-13,3,44,266,7.6,0.97,8,1,5,10,1
O102783,C0332,ITEM0126,PLANT_C,2024-11-01,2024-11-07,2024-11-11,3,313,113,10.1,0.9,14,1,4,11,1
O102784,C0242,ITEM0198,PLANT_A,2024-11-28,2024-12-07,2024-12-03,2,423,477,5.4,1.0,7,0,3,11,0
O102785,C0258,ITEM0064,PLANT_A,2024-02-12,2024-02-25,2024-02-24,1,246,259,12.0,0.96,12,0,0,2,0
O102786,C0357,ITEM0040,PLANT_C,2024-04-13,2024-04-20,2024-04-19,3,27,175,6.1,0.93,1,0,5,4,1
O102787,C0262,ITEM0027,PLANT_C,2024-01-22,2024-01-30,2024-02-02,1,12,0,11.0,0.96,6,0,0,1,0
O102788,C0420,ITEM0076,PLANT_A,2024-01-02,2024-01-13,2024-01-13,3,81,318,11.0,0.88,7,1,1,1,1
O102789,C0463,ITEM0121,PLANT_A,2024-10-31,2024-11-05,2024-11-03,2,444,529,3.5,0.77,16,0,3,10,0
O102790,C0475,ITEM0014,PLANT_A,2024-12-07,2024-12-15,2024-12-17,3,229,159,9.9,0.93,15,0,5,12,1
O102791,C0311,ITEM0152,PLANT_B,2024-02-26,2024-02-28,2024-03-03,1,74,29,6.4,1.0,16,0,0,2,1
O102792,C0372,ITEM0093,PLANT_C,2024-09-20,2024-09-26,2024-09-26,3,452,595,5.9,0.72,10,0,4,9,0
O102793,C0156,ITEM0159,PLANT_A,2024-07-14,2024-07-22,2024-07-22,2,415,307,8.0,0.94,7,0,6,7,1
O102794,C0020,ITEM0093,PLANT_A,2024-01-26,2024-02-02,2024-01-31,3,74,22,5.0,0.78,11,0,4,1,1
O102795,C0201,ITEM0032,PLANT_B,2024-11-30,2024-12-08,2024-12-08,1,344,636,8.0,0.9,6,0,5,11,1
O102796,C0436,ITEM0005,PLANT_B,2024-11-14,2024-11-19,2024-11-19,1,166,405,5.1,0.91,11,1,3,11,0
O102797,C0067,ITEM0112,PLANT_A,2024-07-26,2024-08-03,2024-08-02,1,35,1,7.4,0.96,13,0,4,7,1
O102798,C0273,ITEM0108,PLANT_B,2024-09-15,2024-09-26,2024-09-25,1,31,108,9.7,0.92,19,0,6,9,0
O102799,C0097,ITEM0163,PLANT_C,2024-05-24,2024-05-31,2024-06-01,3,271,278,7.8,1.0,7,1,4,5,1
O102800,C0215,ITEM0176,PLANT_A,2024-10-16,2024-10-24,2024-10-22,1,421,321,6.3,0.99,3,1,2,10,0
O102801,C0072,ITEM0033,PLANT_B,2024-06-11,2024-06-18,2024-06-19,2,480,427,8.1,0.88,7,0,1,6,1
O102802,C0368,ITEM0063,PLANT_B,2024-12-27,2024-12-31,2024-12-31,3,353,207,4.2,0.99,16,1,4,12,1
O102803,C0406,ITEM0042,PLANT_B,2024-01-24,2024-01-30,2024-01-29,2,461,679,5.3,0.87,9,0,2,1,1
O102804,C0380,ITEM0022,PLANT_C,2024-03-03,2024-03-10,2024-03-09,2,118,41,6.1,0.86,8,1,6,3,0
O102805,C0353,ITEM0001,PLANT_B,2024-12-19,2024-12-28,2024-12-28,2,74,0,8.6,0.8,9,1,3,12,1
O102806,C0118,ITEM0017,PLANT_B,2024-04-15,2024-04-21,2024-04-23,2,56,174,7.8,1.0,5,0,0,4,0
O102807,C0266,ITEM0105,PLANT_A,2024-04-23,2024-04-28,2024-05-01,3,87,0,8.1,0.88,16,0,1,4,0
O102808,C0053,ITEM0031,PLANT_B,2024-10-15,2024-10-22,2024-10-22,2,377,655,6.9,0.71,13,0,1,10,1
O102809,C0188,ITEM0039,PLANT_A,2024-03-10,2024-03-17,2024-03-15,2,77,317,5.4,0.94,19,0,6,3,0
O102810,C0253,ITEM0024,PLANT_A,2024-07-06,2024-07-17,2024-07-16,2,216,222,10.0,0.87,2,0,5,7,0
O102811,C0335,ITEM0145,PLANT_A,2024-04-14,2024-04-20,2024-04-20,3,378,269,5.6,0.88,14,1,6,4,1
O102812,C0049,ITEM0128,PLANT_B,2024-03-13,2024-03-21,2024-03-21,2,463,333,7.8,0.88,2,0,2,3,0
O102813,C0407,ITEM0193,PLANT_C,2024-12-17,2024-12-24,2024-12-24,3,81,309,6.8,0.87,2,0,1,12,1
O102814,C0230,ITEM0023,PLANT_B,2024-03-13,2024-03-20,2024-03-21,2,94,114,8.1,1.0,17,0,2,3,1
O102815,C0441,ITEM0042,PLANT_C,2024-02-04,2024-02-11,2024-02-10,2,33,122,5.8,1.0,7,0,6,2,1
O102816,C0264,ITEM0092,PLANT_A,2024-09-02,2024-09-12,2024-09-11,3,56,0,9.1,0.96,7,0,0,9,1
O102817,C0274,ITEM0130,PLANT_B,2024-11-12,2024-11-21,2024-11-22,1,195,406,9.8,0.92,4,1,1,11,0
O102818,C0347,ITEM0027,PLANT_C,2024-02-16,2024-02-26,2024-02-25,2,157,215,9.0,0.99,3,0,4,2,0
O102819,C0410,ITEM0043,PLANT_A,2024-09-15,2024-09-20,2024-09-22,1,483,318,7.3,0.92,13,0,6,9,0
O102820,C0079,ITEM0085,PLANT_C,2024-07-16,2024-07-22,2024-07-22,3,222,60,6.1,0.97,10,0,1,7,0
O102821,C0256,ITEM0004,PLANT_B,2024-10-29,2024-11-10,2024-11-11,2,154,435,12.6,0.94,12,0,1,10,0
O102822,C0015,ITEM0080,PLANT_A,2024-02-16,2024-02-23,2024-02-21,2,235,63,5.0,0.91,3,0,4,2,1
O102823,C0238,ITEM0152,PLANT_B,2024-12-22,2024-12-30,2024-12-31,1,362,311,8.8,0.98,19,0,6,12,0
O102824,C0407,ITEM0106,PLANT_A,2024-08-13,2024-08-22,2024-08-21,3,169,0,7.7,0.87,1,0,1,8,0
O102825,C0433,ITEM0087,PLANT_A,2024-11-03,2024-11-09,2024-11-10,2,72,0,6.9,0.9,9,0,6,11,1
O102826,C0142,ITEM0098,PLANT_A,2024-05-12,2024-05-16,2024-05-19,2,210,416,7.4,0.82,10,0,6,5,0
O102827,C0194,ITEM0190,PLANT_A,2024-12-10,2024-12-16,2024-12-16,1,310,492,6.0,0.83,3,1,1,12,1
O102828,C0276,ITEM0105,PLANT_A,2024-08-16,2024-08-24,2024-08-24,2,158,123,7.9,0.7,11,1,4,8,1
O102829,C0198,ITEM0107,PLANT_C,2024-02-16,2024-02-24,2024-02-24,2,291,180,7.6,0.94,12,0,4,2,0
O102830,C0090,ITEM0187,PLANT_A,2024-12-02,2024-12-15,2024-12-14,3,162,86,12.4,0.96,11,0,0,12,1
O102831,C0153,ITEM0032,PLANT_C,2024-10-17,2024-10-25,2024-10-26,2,452,427,9.1,0.99,7,0,3,10,0
O102832,C0203,ITEM0020,PLANT_B,2024-04-19,2024-04-27,2024-04-27,1,443,631,8.0,0.81,18,0,4,4,0
O102833,C0260,ITEM0090,PLANT_A,2024-07-18,2024-07-24,2024-07-26,2,358,455,8.2,0.94,4,0,3,7,0
O102834,C0461,ITEM0064,PLANT_A,2024-05-21,2024-05-29,2024-06-01,2,418,440,10.7,0.9,15,1,1,5,0
O102835,C0273,ITEM0041,PLANT_C,2024-07-17,2024-07-22,2024-07-22,1,61,0,5.1,0.96,8,0,2,7,1
O102836,C0194,ITEM0024,PLANT_B,2024-12-18,2024-12-24,2024-12-25,2,326,183,6.6,0.85,8,0,2,12,1
O102837,C0331,ITEM0176,PLANT_C,2024-11-24,2024-11-29,2024-11-27,2,202,102,3.2,0.87,5,0,6,11,1
O102838,C0387,ITEM0123,PLANT_A,2024-03-19,2024-03-24,2024-03-27,3,388,294,8.1,0.78,13,0,1,3,1
O102839,C0216,ITEM0139,PLANT_B,2024-12-20,2024-12-29,2024-12-29,2,1,45,8.7,0.84,4,0,4,12,0
O102840,C0245,ITEM0024,PLANT_B,2024-06-08,2024-06-16,2024-06-13,2,94,325,5.0,0.9,8,1,5,6,0
O102841,C0109,ITEM0069,PLANT_C,2024-09-14,2024-09-24,2024-09-24,3,121,131,9.9,0.91,10,0,5,9,1
O102842,C0433,ITEM0125,PLANT_A,2024-10-05,2024-10-11,2024-10-11,2,279,243,5.6,0.77,1,1,5,10,1
O102843,C0434,ITEM0106,PLANT_C,2024-06-25,2024-07-02,2024-07-01,1,485,563,6.3,0.86,16,1,1,6,1
O102844,C0088,ITEM0139,PLANT_A,2024-06-15,2024-06-23,2024-06-22,2,448,285,7.2,0.91,7,0,5,6,1
O102845,C0174,ITEM0134,PLANT_C,2024-06-15,2024-06-25,2024-06-25,3,228,392,10.2,1.0,17,0,5,6,1
O102846,C0136,ITEM0083,PLANT_B,2024-11-10,2024-11-14,2024-11-15,2,1,0,5.3,0.83,13,0,6,11,0
O102847,C0462,ITEM0157,PLANT_B,2024-05-21,2024-05-30,2024-05-29,2,433,409,7.6,0.94,5,0,1,5,0
O102848,C0033,ITEM0052,PLANT_A,2024-04-12,2024-04-18,2024-04-21,2,286,562,8.5,0.86,13,1,4,4,0
O102849,C0104,ITEM0017,PLANT_C,2024-05-11,2024-05-20,2024-05-19,2,12,14,8.1,0.86,9,1,5,5,1
O102850,C0158,ITEM0183,PLANT_A,2024-03-12,2024-03-20,2024-03-20,1,322,495,8.2,0.83,10,0,1,3,0
O102851,C0281,ITEM0005,PLANT_A,2024-05-22,2024-05-31,2024-05-31,2,440,376,8.5,0.82,17,1,2,5,0
O102852,C0125,ITEM0057,PLANT_B,2024-02-11,2024-02-16,2024-02-17,3,435,661,5.9,0.86,13,0,6,2,1
O102853,C0269,ITEM0023,PLANT_B,2024-02-02,2024-02-15,2024-02-12,3,444,413,10.4,0.98,19,1,4,2,0
O102854,C0374,ITEM0047,PLANT_A,2024-09-21,2024-09-28,2024-09-28,1,487,400,6.8,0.84,18,1,5,9,1
O102855,C0415,ITEM0079,PLANT_B,2024-01-29,2024-02-04,2024-02-05,2,327,152,6.5,0.83,17,1,0,1,1
O102856,C0050,ITEM0026,PLANT_A,2024-07-26,2024-08-04,2024-08-05,1,306,259,9.7,0.92,9,0,4,7,1
O102857,C0070,ITEM0094,PLANT_B,2024-10-11,2024-10-17,2024-10-17,2,59,149,5.7,0.9,10,0,4,10,0
O102858,C0048,ITEM0186,PLANT_B,2024-09-21,2024-10-02,2024-09-29,2,316,147,7.6,0.89,17,1,5,9,0
O102859,C0455,ITEM0028,PLANT_B,2024-06-11,2024-06-15,2024-06-17,2,438,324,5.6,0.92,17,0,1,6,1
O102860,C0327,ITEM0186,PLANT_C,2024-03-11,2024-03-25,2024-03-23,3,406,379,12.0,0.82,8,0,0,3,1
O102861,C0266,ITEM0083,PLANT_B,2024-12-05,2024-12-17,2024-12-17,2,450,608,11.6,0.83,14,0,3,12,0
O102862,C0396,ITEM0119,PLANT_A,2024-10-31,2024-11-09,2024-11-07,2,85,183,6.8,0.98,12,1,3,10,0
O102863,C0294,ITEM0089,PLANT_B,2024-08-11,2024-08-20,2024-08-19,3,101,0,8.0,0.89,3,1,6,8,1
O102864,C0118,ITEM0064,PLANT_A,2024-02-01,2024-02-08,2024-02-08,2,429,247,7.0,0.95,3,0,3,2,0
O102865,C0256,ITEM0022,PLANT_A,2024-01-13,2024-01-21,2024-01-19,3,470,299,6.3,1.0,2,0,5,1,1
O102866,C0352,ITEM0119,PLANT_B,2024-04-25,2024-05-03,2024-05-02,3,263,228,7.2,0.97,5,1,3,4,0
O102867,C0019,ITEM0184,PLANT_A,2024-02-27,2024-03-06,2024-03-05,2,440,382,6.9,0.79,18,0,1,2,0
O102868,C0304,ITEM0105,PLANT_A,2024-11-10,2024-11-16,2024-11-14,2,341,199,4.0,0.89,7,0,6,11,0
O102869,C0249,ITEM0120,PLANT_C,2024-03-16,2024-03-24,2024-03-24,2,103,122,7.5,0.98,18,0,5,3,1
O102870,C0035,ITEM0129,PLANT_A,2024-04-13,2024-04-19,2024-04-20,3,253,348,6.9,0.94,9,0,5,4,1
O102871,C0132,ITEM0078,PLANT_A,2024-12-22,2024-12-29,2024-12-30,1,197,343,7.6,0.91,9,0,6,12,0
O102872,C0225,ITEM0025,PLANT_A,2024-10-25,2024-11-02,2024-11-01,3,395,692,6.8,0.77,5,0,4,10,1
O102873,C0172,ITEM0102,PLANT_A,2024-03-20,2024-03-25,2024-03-26,2,169,315,6.3,0.85,13,1,2,3,0
O102874,C0146,ITEM0174,PLANT_B,2024-05-19,2024-05-27,2024-05-28,3,88,380,8.7,0.91,12,0,6,5,1
O102875,C0325,ITEM0063,PLANT_B,2024-07-07,2024-07-14,2024-07-15,2,249,535,8.1,0.79,6,0,6,7,0
O102876,C0203,ITEM0175,PLANT_B,2024-08-30,2024-09-10,2024-09-09,3,247,470,9.8,0.96,15,0,4,8,0
O102877,C0249,ITEM0171,PLANT_A,2024-12-07,2024-12-14,2024-12-15,1,444,419,8.0,0.89,14,0,5,12,1
O102878,C0400,ITEM0049,PLANT_B,2024-11-13,2024-11-18,2024-11-20,2,5,0,6.6,0.74,14,0,2,11,1
O102879,C0047,ITEM0116,PLANT_A,2024-12-22,2024-12-29,2024-12-30,3,437,266,8.2,0.85,9,0,6,12,1
O102880,C0180,ITEM0150,PLANT_B,2024-01-15,2024-01-17,2024-01-18,2,106,341,3.0,0.88,13,0,0,1,0
O102881,C0037,ITEM0099,PLANT_B,2024-03-27,2024-04-06,2024-04-07,2,88,318,11.2,0.89,7,0,2,3,0
O102882,C0464,ITEM0140,PLANT_A,2024-07-24,2024-08-01,2024-08-01,3,209,163,7.5,1.0,19,0,2,7,1
O102883,C0093,ITEM0183,PLANT_C,2024-01-18,2024-01-29,2024-01-29,3,276,441,11.4,0.95,9,0,3,1,1
O102884,C0410,ITEM0126,PLANT_B,2024-05-09,2024-05-15,2024-05-14,1,464,491,5.3,0.79,6,0,3,5,1
O102885,C0096,ITEM0168,PLANT_A,2024-02-26,2024-03-02,2024-03-02,2,267,101,4.8,0.78,9,0,0,2,1
O102886,C0163,ITEM0161,PLANT_B,2024-12-06,2024-12-15,2024-12-14,2,73,200,7.7,0.88,18,0,4,12,0
O102887,C0305,ITEM0163,PLANT_B,2024-01-24,2024-01-29,2024-02-01,2,225,66,7.7,0.91,18,0,2,1,0
O102888,C0416,ITEM0171,PLANT_A,2024-02-24,2024-03-01,2024-03-03,2,460,325,7.7,0.98,7,0,5,2,0
O102889,C0089,ITEM0046,PLANT_A,2024-03-12,2024-03-20,2024-03-19,1,357,395,7.4,1.0,17,0,1,3,0
O102890,C0107,ITEM0004,PLANT_B,2024-02-24,2024-03-01,2024-03-01,2,109,0,5.7,1.0,6,0,5,2,0
O102891,C0441,ITEM0031,PLANT_C,2024-07-26,2024-07-31,2024-07-30,2,323,293,4.0,0.86,4,1,4,7,1
O102892,C0161,ITEM0050,PLANT_B,2024-05-12,2024-05-17,2024-05-20,3,367,543,7.6,0.97,5,0,6,5,1
O102893,C0105,ITEM0139,PLANT_B,2024-11-29,2024-12-03,2024-12-03,2,138,236,4.4,0.93,6,1,4,11,1
O102894,C0372,ITEM0102,PLANT_B,2024-04-05,2024-04-09,2024-04-09,2,264,91,4.2,0.81,6,0,4,4,0
O102895,C0046,ITEM0094,PLANT_A,2024-07-15,2024-07-21,2024-07-21,3,174,83,6.2,0.75,6,0,0,7,1
O102896,C0434,ITEM0002,PLANT_A,2024-08-28,2024-09-05,2024-09-05,3,91,387,7.9,0.91,8,0,2,8,0
O102897,C0438,ITEM0137,PLANT_A,2024-08-16,2024-08-28,2024-08-27,2,444,723,11.0,0.78,1,0,4,8,1
O102898,C0429,ITEM0073,PLANT_C,2024-10-17,2024-10-26,2024-10-26,3,160,419,9.0,0.83,8,0,3,10,0
O102899,C0148,ITEM0153,PLANT_C,2024-03-14,2024-03-26,2024-03-24,2,163,219,9.9,0.85,11,0,3,3,0
O102900,C0058,ITEM0023,PLANT_C,2024-07-04,2024-07-15,2024-07-12,2,51,66,8.3,0.92,8,1,3,7,1
O102901,C0213,ITEM0060,PLANT_A,2024-10-19,2024-10-25,2024-10-27,2,222,397,7.7,1.0,10,0,5,10,1
O102902,C0168,ITEM0011,PLANT_B,2024-11-11,2024-11-23,2024-11-23,1,322,600,12.0,0.9,5,1,0,11,1
O102903,C0480,ITEM0057,PLANT_B,2024-08-13,2024-08-19,2024-08-17,2,486,348,4.4,0.86,3,0,1,8,0
O102904,C0316,ITEM0185,PLANT_A,2024-08-25,2024-09-01,2024-08-31,2,388,635,6.2,0.73,18,0,6,8,0
O102905,C0473,ITEM0099,PLANT_A,2024-11-11,2024-11-17,2024-11-17,3,428,536,6.3,0.94,19,1,0,11,0
O102906,C0376,ITEM0088,PLANT_B,2024-08-16,2024-08-25,2024-08-25,2,493,363,8.8,0.9,8,0,4,8,1
O102907,C0358,ITEM0055,PLANT_B,2024-12-12,2024-12-15,2024-12-17,1,349,581,5.0,0.86,15,0,3,12,0
O102908,C0056,ITEM0053,PLANT_B,2024-02-16,2024-02-24,2024-02-25,2,428,244,8.5,0.99,3,0,4,2,0
O102909,C0035,ITEM0134,PLANT_A,2024-05-06,2024-05-12,2024-05-14,1,152,0,8.2,0.8,4,0,0,5,0
O102910,C0024,ITEM0198,PLANT_B,2024-02-10,2024-02-19,2024-02-19,3,357,340,8.6,0.85,10,0,5,2,0
O102911,C0297,ITEM0150,PLANT_A,2024-02-03,2024-02-10,2024-02-12,3,314,383,8.6,0.88,14,0,5,2,0
O102912,C0101,ITEM0148,PLANT_A,2024-06-21,2024-07-01,2024-07-01,3,226,239,10.1,0.86,14,1,4,6,1
O102913,C0495,ITEM0095,PLANT_B,2024-03-23,2024-03-30,2024-03-30,3,321,244,6.9,0.94,7,1,5,3,1
O102914,C0067,ITEM0020,PLANT_A,2024-05-28,2024-06-05,2024-06-05,2,360,488,8.1,0.94,17,0,1,5,1
O102915,C0474,ITEM0145,PLANT_C,2024-06-08,2024-06-13,2024-06-14,1,206,245,5.5,0.98,13,0,5,6,0
O102916,C0334,ITEM0162,PLANT_A,2024-08-14,2024-08-19,2024-08-19,2,421,280,5.1,0.94,7,1,2,8,1
O102917,C0054,ITEM0103,PLANT_A,2024-12-11,2024-12-23,2024-12-22,3,19,226,10.5,0.89,9,0,2,12,1
O102918,C0030,ITEM0019,PLANT_A,2024-11-06,2024-11-11,2024-11-11,2,162,116,5.4,0.87,6,1,2,11,1
O102919,C0198,ITEM0143,PLANT_B,2024-05-18,2024-05-26,2024-05-26,1,183,328,8.3,0.94,3,0,5,5,0
O102920,C0170,ITEM0185,PLANT_A,2024-04-28,2024-05-05,2024-05-06,2,415,390,8.1,0.88,1,0,6,4,0
O102921,C0158,ITEM0045,PLANT_A,2024-10-08,2024-10-19,2024-10-17,2,254,431,9.3,0.9,9,0,1,10,0
O102922,C0265,ITEM0032,PLANT_A,2024-02-15,2024-02-19,2024-02-19,2,466,407,3.7,0.94,1,0,3,2,0
O102923,C0065,ITEM0148,PLANT_A,2024-07-16,2024-07-24,2024-07-25,1,475,380,8.8,0.91,19,0,1,7,0
O102924,C0065,ITEM0067,PLANT_B,2024-06-03,2024-06-10,2024-06-10,2,229,66,6.9,0.92,17,1,0,6,1
O102925,C0348,ITEM0144,PLANT_A,2024-03-07,2024-03-12,2024-03-13,2,364,580,5.8,0.84,15,1,3,3,1
O102926,C0496,ITEM0141,PLANT_A,2024-08-13,2024-08-22,2024-08-19,3,123,283,6.5,1.0,15,1,1,8,1
O102927,C0137,ITEM0054,PLANT_B,2024-04-27,2024-05-06,2024-05-06,3,54,160,9.1,0.81,12,1,5,4,1
O102928,C0466,ITEM0009,PLANT_A,2024-03-08,2024-03-14,2024-03-16,1,246,349,8.5,0.94,14,0,4,3,0
O102929,C0173,ITEM0112,PLANT_B,2024-08-26,2024-09-02,2024-09-02,3,151,0,6.7,0.86,17,0,0,8,0
O102930,C0168,ITEM0082,PLANT_A,2024-03-04,2024-03-11,2024-03-09,3,365,371,4.7,0.99,10,0,0,3,0
O102931,C0046,ITEM0172,PLANT_B,2024-09-02,2024-09-09,2024-09-07,2,261,492,4.9,0.97,16,0,0,9,0
O102932,C0212,ITEM0072,PLANT_A,2024-02-29,2024-03-07,2024-03-09,3,68,12,8.5,0.9,5,1,3,2,1
O102933,C0249,ITEM0050,PLANT_A,2024-06-07,2024-06-11,2024-06-11,3,226,53,4.4,1.0,17,0,4,6,0
O102934,C0332,ITEM0173,PLANT_A,2024-10-21,2024-10-28,2024-10-28,2,201,420,6.8,0.89,14,1,0,10,0
O102935,C0080,ITEM0148,PLANT_C,2024-03-24,2024-04-05,2024-04-05,2,3,0,12.4,0.97,3,0,6,3,1
O102936,C0095,ITEM0124,PLANT_A,2024-10-07,2024-10-15,2024-10-15,2,272,416,7.9,0.84,4,0,0,10,0
O102937,C0217,ITEM0191,PLANT_C,2024-09-20,2024-09-28,2024-09-28,2,467,683,8.5,0.93,3,0,4,9,0
O102938,C0035,ITEM0157,PLANT_C,2024-11-25,2024-11-29,2024-11-30,3,448,620,4.9,0.83,5,0,0,11,0
O102939,C0072,ITEM0174,PLANT_A,2024-03-02,2024-03-08,2024-03-07,2,452,258,4.5,0.9,16,0,5,3,1
O102940,C0315,ITEM0160,PLANT_A,2024-09-18,2024-09-25,2024-09-27,2,447,695,8.6,0.9,16,0,2,9,1
O102941,C0477,ITEM0081,PLANT_A,2024-12-07,2024-12-12,2024-12-13,3,461,305,6.4,0.97,19,0,5,12,0
O102942,C0287,ITEM0013,PLANT_C,2024-10-05,2024-10-13,2024-10-14,3,49,274,9.3,0.85,3,0,5,10,1
O102943,C0073,ITEM0122,PLANT_B,2024-03-09,2024-03-17,2024-03-16,2,214,22,7.3,1.0,11,0,5,3,1
O102944,C0496,ITEM0153,PLANT_B,2024-10-27,2024-11-10,2024-11-10,3,272,317,14.1,0.79,16,1,6,10,1
O102945,C0261,ITEM0199,PLANT_A,2024-02-09,2024-02-16,2024-02-15,2,416,656,6.1,0.92,19,0,4,2,1
O102946,C0359,ITEM0137,PLANT_C,2024-08-02,2024-08-09,2024-08-10,2,187,118,7.8,0.92,2,0,4,8,1
O102947,C0099,ITEM0114,PLANT_A,2024-06-30,2024-07-04,2024-07-05,2,354,176,5.4,0.94,13,1,6,6,1
O102948,C0290,ITEM0116,PLANT_A,2024-07-12,2024-07-21,2024-07-21,3,390,234,9.3,0.86,2,0,4,7,1
O102949,C0039,ITEM0024,PLANT_A,2024-07-08,2024-07-16,2024-07-16,2,256,242,8.1,0.92,2,1,0,7,1
O102950,C0313,ITEM0002,PLANT_A,2024-01-12,2024-01-18,2024-01-17,2,121,101,5.3,0.85,16,1,4,1,0
O102951,C0102,ITEM0010,PLANT_C,2024-07-04,2024-07-08,2024-07-11,2,39,0,6.6,1.0,18,0,3,7,1
O102952,C0455,ITEM0181,PLANT_B,2024-12-07,2024-12-18,2024-12-17,3,222,250,9.9,0.85,4,0,5,12,1
O102953,C0028,ITEM0159,PLANT_A,2024-06-08,2024-06-16,2024-06-18,1,84,54,9.7,0.89,16,1,5,6,1
O102954,C0327,ITEM0053,PLANT_A,2024-04-11,2024-04-14,2024-04-15,2,322,417,4.4,0.85,18,0,3,4,1
O102955,C0070,ITEM0085,PLANT_B,2024-12-29,2025-01-06,2025-01-04,3,119,64,6.3,0.84,11,0,6,12,1
O102956,C0344,ITEM0097,PLANT_B,2024-02-06,2024-02-14,2024-02-17,3,438,395,10.8,0.79,4,0,1,2,1
O102957,C0247,ITEM0050,PLANT_A,2024-06-26,2024-07-03,2024-07-03,2,448,691,6.9,0.95,15,0,2,6,0
O102958,C0484,ITEM0085,PLANT_A,2024-07-06,2024-07-14,2024-07-14,2,418,610,7.6,0.85,11,0,5,7,0
O102959,C0326,ITEM0070,PLANT_B,2024-06-23,2024-07-01,2024-07-02,2,333,517,9.3,0.84,7,1,6,6,0
O102960,C0186,ITEM0139,PLANT_C,2024-12-02,2024-12-06,2024-12-07,2,58,47,4.5,0.82,17,0,0,12,0
O102961,C0044,ITEM0152,PLANT_B,2024-06-02,2024-06-09,2024-06-07,2,491,733,5.3,0.92,12,0,6,6,1
O102962,C0298,ITEM0020,PLANT_A,2024-12-21,2024-12-30,2024-12-28,3,33,3,6.6,0.9,6,0,5,12,1
O102963,C0221,ITEM0094,PLANT_B,2024-01-25,2024-02-05,2024-02-04,1,283,443,9.6,0.9,8,0,3,1,0
O102964,C0027,ITEM0199,PLANT_A,2024-09-24,2024-10-06,2024-10-03,3,402,577,9.2,0.84,6,1,1,9,0
